,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9465161457667187,0.952852331870599,660.6089477539062,13.632680892944336,9.521564483642578,0.6369744646614602,0.6460863353403409,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8483601482970013,0.8646104546364911,357.12591552734375,7.370706558227539,1.6603060960769653,0.46813104154290114,0.48588023232525535,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.3654566040975777,0.38,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.20342521263757826,0.21666666666666667,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.1748054631493845,0.2125,742.699951171875,-4.436077117919922,-3.9639945030212402,0.18826029786357035,0.19,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.7633972499596302,0.7777251184834123,455.1136779785156,6.757547378540039,3.922215223312378,0.30044702518424465,0.3272037914691943,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6442937904712781,0.644,705.5601806640625,1.7374608516693115,0.5250592231750488,0.3082971892603549,0.316,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.4657700457009171,0.4666666666666667,1018.1295166015625,1.1525671482086182,0.7452268600463867,0.3108773545618113,0.32666666666666666,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6735041951495973,0.7051063829787234,295.8448181152344,3.1062982082366943,0.08202406018972397,0.23474613337694902,0.2531914893617021,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.9498966912340105,0.95,720.2166137695312,1.9208475351333618,-1.4212079048156738,0.46422908702609256,0.468,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.9215463195582713,0.92,347.6981201171875,1.5519119501113892,-0.914469838142395,0.4647156508825749,0.4657142857142857,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
10,flowers,RN50 openai,RN50,openai,0.6568986568986569,0.8467643467643468,0.59836,0.9635764351869583,0.9695839874411303,514.1784057617188,16.0787296295166,6.060043811798096,0.7950957945849932,0.8010204081632653,0.7502390742301941,0.7997622489929199,0.5845695734024048,0.57808518409729
11,gtsrb,RN50 openai,RN50,openai,0.3507521773555028,0.6303246239113223,0.59836,0.7040409274706394,0.7162790697674418,627.3285522460938,7.90117073059082,6.050588130950928,0.30944583440637186,0.3227906976744186,0.9538191556930542,0.8117638230323792,0.7881810665130615,0.6914697885513306
12,imagenet1k,RN50 openai,RN50,openai,0.59836,0.86538,0.59836,0.6315719873435188,0.6482346572568518,467.0438232421875,8.305279731750488,7.780276298522949,0.3515988943572205,0.37237604507087435,0.824849545955658,0.7115932703018188,0.672161877155304,0.7368203401565552
13,kitti_closest_vehicle_distance,RN50 openai,RN50,openai,0.1673699015471167,1.0,0.59836,0.7823386412830218,0.795,465.54461669921875,-0.9232439994812012,-4.003835201263428,0.4304245564391744,0.44,0.9299591779708862,0.7601959705352783,0.7437426447868347,0.8131975531578064
14,mnist,RN50 openai,RN50,openai,0.5743333333333334,0.90735,0.59836,0.3730767288506287,0.416,624.01123046875,-4.112975597381592,-4.27752685546875,0.2601511836460973,0.264,0.9750857353210449,0.7359105348587036,0.7276938557624817,0.8294203877449036
15,pcam,RN50 openai,RN50,openai,0.602294921875,1.0,0.59836,0.9194847020933978,0.92,1400.222900390625,0.30021095275878906,-2.559333324432373,0.7099709970997101,0.71,0.9581174850463867,0.7167333364486694,0.6945861577987671,0.6296050548553467
16,pets,RN50 openai,RN50,openai,0.8579994548923412,0.992913600436086,0.59836,0.9681117161525129,0.9713513513513513,488.1847229003906,13.054931640625,4.972120761871338,0.7712771464746567,0.7832432432432432,0.7293567061424255,0.7252554297447205,0.5331763029098511,0.5647096633911133
17,renderedsst2,RN50 openai,RN50,openai,0.5656232839099395,1.0,0.59836,0.8199279711884755,0.82,3109.054443359375,0.21670877933502197,-0.9463624954223633,0.5288220551378446,0.53,0.9816573262214661,0.77998948097229,0.77552330493927,0.774692714214325
18,resisc45,RN50 openai,RN50,openai,0.5380952380952381,0.8682539682539683,0.59836,0.8207586572647091,0.8324444444444444,398.235595703125,6.22564697265625,1.6957099437713623,0.41127563651594085,0.4235555555555556,0.8947016000747681,0.7650179266929626,0.6963770389556885,0.7210544943809509
19,stl10,RN50 openai,RN50,openai,0.941875,0.99825,0.59836,0.953843213089613,0.954,239.72740173339844,2.338041067123413,-2.3365302085876465,0.5541052911898997,0.566,0.9146037101745605,0.7016298174858093,0.6374408006668091,0.8499776721000671
20,sun397,RN50 openai,RN50,openai,0.594709160122846,0.8928499181639296,0.59836,0.7751015676972346,0.8004032258064516,497.2579040527344,8.997037887573242,4.713502407073975,0.2715127160100343,0.2901713709677419,0.8805046677589417,0.779728353023529,0.7113891243934631,0.8050659894943237
21,svhn,RN50 openai,RN50,openai,0.267440073755378,0.6903042409342348,0.59836,0.0344654661499886,0.04,576.5956420898438,-6.311128616333008,-4.670888423919678,0.11730868946558108,0.122,0.9813440442085266,0.515189528465271,0.5253313183784485,0.8370237350463867
22,voc2007,RN50 openai,RN50,openai,0.6434962606837606,0.9141292735042736,0.59836,0.9025515613760342,0.9055276381909547,294.5638122558594,3.3086471557617188,-0.992401123046875,0.4958418990003962,0.5055276381909548,0.8862248659133911,0.672693133354187,0.6036297082901001,0.8283053636550903
23,cars,RN101 openai,RN101,openai,0.6114911080711354,0.9251336898395722,0.62292,0.9283183040482139,0.9408102867639555,374.7283020019531,10.290714263916016,6.990322589874268,0.6604179390632655,0.6700683743239106,0.8644231557846069,0.7998359799385071,0.6902579665184021,0.580987274646759
24,cifar100,RN101 openai,RN101,openai,0.4891,0.7811,0.62292,0.846440896137057,0.8620068095333467,210.68153381347656,5.373229503631592,1.1181604862213135,0.4882498222162372,0.5089124774684558,0.8152886033058167,0.707895815372467,0.5876596570014954,0.7360517978668213
