,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9408689013992813,0.9478518216144505,660.6089477539062,13.4773530960083,9.359415054321289,0.6242192505040243,0.6327176242473722,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8440583767075678,0.8610054075705988,357.12591552734375,7.2919535636901855,1.5328844785690308,0.4564688385717771,0.4742639695573803,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.3575704549777154,0.37666666666666665,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.1910866213550394,0.19666666666666666,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.167229292209995,0.2025,742.699951171875,-4.436077117919922,-3.9639945030212402,0.25918586049671577,0.26,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.758830289203131,0.7738388625592417,455.1136779785156,6.683654308319092,3.801635980606079,0.29865704631656903,0.325781990521327,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6434069580054982,0.644,705.5601806640625,1.7374608516693115,0.5250592231750488,0.30824120867663457,0.328,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.46612442867611986,0.4666666666666667,1018.1295166015625,1.143693208694458,0.7385656237602234,0.3445107620889292,0.35333333333333333,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6672380363430099,0.7,295.8448181152344,3.0147600173950195,-0.005052738822996616,0.24680267959967944,0.26595744680851063,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.940450101581494,0.94,720.2166137695312,1.354591727256775,-1.8811149597167969,0.45109319732332953,0.46,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.9132376813948045,0.9114285714285715,347.6981201171875,1.5519119501113892,-0.914469838142395,0.3968516861576638,0.39714285714285713,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
10,flowers,RN50 openai,RN50,openai,0.6568986568986569,0.8467643467643468,0.59836,0.9641616472386517,0.9693877551020408,514.1784057617188,16.003782272338867,6.007505893707275,0.8005021134913676,0.8067111459968603,0.7502390742301941,0.7997622489929199,0.5845695734024048,0.57808518409729
11,gtsrb,RN50 openai,RN50,openai,0.3507521773555028,0.6303246239113223,0.59836,0.7072107672956569,0.7172093023255814,627.3285522460938,8.238811492919922,6.197288990020752,0.3144955759947316,0.3218604651162791,0.9538191556930542,0.8117638230323792,0.7881810665130615,0.6914697885513306
12,imagenet1k,RN50 openai,RN50,openai,0.59836,0.86538,0.59836,0.6252730241557106,0.6399542875473665,467.0438232421875,8.025629043579102,7.62605619430542,0.35369888866860016,0.3742406319546083,0.824849545955658,0.7115932703018188,0.672161877155304,0.7368203401565552
13,kitti_closest_vehicle_distance,RN50 openai,RN50,openai,0.1673699015471167,1.0,0.59836,0.7689311514079316,0.78,465.54461669921875,-0.9791711568832397,-4.0737409591674805,0.37691479981468473,0.385,0.9299591779708862,0.7601959705352783,0.7437426447868347,0.8131975531578064
14,mnist,RN50 openai,RN50,openai,0.5743333333333334,0.90735,0.59836,0.39144732652690123,0.428,624.01123046875,-4.112975597381592,-4.27752685546875,0.23378985856098536,0.24,0.9750857353210449,0.7359105348587036,0.7276938557624817,0.8294203877449036
15,pcam,RN50 openai,RN50,openai,0.602294921875,1.0,0.59836,0.9194847020933978,0.92,1400.222900390625,0.30021095275878906,-2.559333324432373,0.7442455242966751,0.75,0.9581174850463867,0.7167333364486694,0.6945861577987671,0.6296050548553467
16,pets,RN50 openai,RN50,openai,0.8579994548923412,0.992913600436086,0.59836,0.9687012068122861,0.9718918918918918,488.1847229003906,13.049514770507812,4.970063209533691,0.7746224583005853,0.7848648648648648,0.7293567061424255,0.7252554297447205,0.5331763029098511,0.5647096633911133
17,renderedsst2,RN50 openai,RN50,openai,0.5656232839099395,1.0,0.59836,0.7996794871794872,0.8,3109.054443359375,0.21670877933502197,-0.9463624954223633,0.524596940884663,0.54,0.9816573262214661,0.77998948097229,0.77552330493927,0.774692714214325
18,resisc45,RN50 openai,RN50,openai,0.5380952380952381,0.8682539682539683,0.59836,0.8123760995593051,0.8231111111111111,398.235595703125,5.538671970367432,1.2257004976272583,0.39276812466315014,0.4026666666666667,0.8947016000747681,0.7650179266929626,0.6963770389556885,0.7210544943809509
19,stl10,RN50 openai,RN50,openai,0.941875,0.99825,0.59836,0.953843213089613,0.954,239.72740173339844,2.2300260066986084,-2.4313082695007324,0.5509073224979509,0.56,0.9146037101745605,0.7016298174858093,0.6374408006668091,0.8499776721000671
20,sun397,RN50 openai,RN50,openai,0.594709160122846,0.8928499181639296,0.59836,0.774300111640294,0.7998991935483871,497.2579040527344,8.937180519104004,4.663234233856201,0.27444891306866653,0.2929435483870968,0.8805046677589417,0.779728353023529,0.7113891243934631,0.8050659894943237
21,svhn,RN50 openai,RN50,openai,0.267440073755378,0.6903042409342348,0.59836,0.028674144377336785,0.034,576.5956420898438,-6.418708801269531,-4.75698184967041,0.1142923710158997,0.12,0.9813440442085266,0.515189528465271,0.5253313183784485,0.8370237350463867
22,voc2007,RN50 openai,RN50,openai,0.6434962606837606,0.9141292735042736,0.59836,0.9024228796007379,0.9055276381909547,294.5638122558594,3.1025500297546387,-1.1644983291625977,0.4808563428928158,0.49246231155778897,0.8862248659133911,0.672693133354187,0.6036297082901001,0.8283053636550903
23,cars,RN101 openai,RN101,openai,0.6114911080711354,0.9251336898395722,0.62292,0.9363198323316454,0.946423104398408,374.7283020019531,10.210709571838379,6.912092685699463,0.6600682547247031,0.6687417083375855,0.8644231557846069,0.7998359799385071,0.6902579665184021,0.580987274646759
24,cifar100,RN101 openai,RN101,openai,0.4891,0.7811,0.62292,0.8433275753607069,0.8588023232525536,210.68153381347656,5.387182712554932,1.0654082298278809,0.4784600266987261,0.4974964950931304,0.8152886033058167,0.707895815372467,0.5876596570014954,0.7360517978668213
25,clevr_closest_object_distance,RN101 openai,RN101,openai,0.1398,0.7666666666666667,0.62292,0.36618121478682736,0.38,360.2536315917969,-1.6258667707443237,-1.5824207067489624,0.18555500062228106,0.19,0.9685349464416504,0.5663290023803711,0.5707501173019409,0.7842612862586975
