,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9417332084041714,0.9485661802224716,660.6089477539062,13.4773530960083,9.359415054321289,0.6213625436307991,0.6315950607204817,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8428624663432351,0.8608051271780492,357.12591552734375,7.21978759765625,1.494177222251892,0.46283267422685853,0.4816743440817144,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.35405144066025657,0.37333333333333335,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.2142208357644788,0.21666666666666667,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.17960355424940508,0.2125,742.699951171875,-4.436077117919922,-3.9639945030212402,0.21125084290879706,0.2125,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.7573411897737293,0.7733649289099526,455.1136779785156,6.698298931121826,3.836710214614868,0.2988649367085328,0.32445497630331754,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6477036942723218,0.648,705.5601806640625,1.7374608516693115,0.5250592231750488,0.3522275524382982,0.36,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.4676565902698246,0.4666666666666667,1018.1295166015625,1.143693208694458,0.7385656237602234,0.2951888773719786,0.31,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6736466549102811,0.7072340425531914,295.8448181152344,3.053473711013794,0.01723363809287548,0.25942428524749206,0.27787234042553194,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.946022350130568,0.946,720.2166137695312,1.9576705694198608,-1.3616118431091309,0.43500038779069816,0.444,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.921805789985167,0.92,347.6981201171875,1.5519119501113892,-0.914469838142395,0.3748607897204836,0.37142857142857144,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
10,flowers,RN50 openai,RN50,openai,0.6568986568986569,0.8467643467643468,0.59836,0.9645245586707629,0.9697802197802198,514.1784057617188,16.003782272338867,6.007505893707275,0.799210339575464,0.8067111459968603,0.7502390742301941,0.7997622489929199,0.5845695734024048,0.57808518409729
11,gtsrb,RN50 openai,RN50,openai,0.3507521773555028,0.6303246239113223,0.59836,0.7087212239526527,0.7190697674418605,627.3285522460938,8.238811492919922,6.197288990020752,0.30764623393639573,0.31627906976744186,0.9538191556930542,0.8117638230323792,0.7881810665130615,0.6914697885513306
12,imagenet1k,RN50 openai,RN50,openai,0.59836,0.86538,0.59836,0.6098613399015381,0.627423461715821,467.0438232421875,7.621883869171143,7.378359794616699,0.35370401422609565,0.37476191430920064,0.824849545955658,0.7115932703018188,0.672161877155304,0.7368203401565552
13,kitti_closest_vehicle_distance,RN50 openai,RN50,openai,0.1673699015471167,1.0,0.59836,0.688432885283279,0.72,465.54461669921875,-1.6578755378723145,-4.510583400726318,0.4579840184094508,0.47,0.9299591779708862,0.7601959705352783,0.7437426447868347,0.8131975531578064
14,mnist,RN50 openai,RN50,openai,0.5743333333333334,0.90735,0.59836,0.3746822823813635,0.414,624.01123046875,-4.112975597381592,-4.27752685546875,0.25831193611801706,0.262,0.9750857353210449,0.7359105348587036,0.7276938557624817,0.8294203877449036
15,pcam,RN50 openai,RN50,openai,0.602294921875,1.0,0.59836,0.9194847020933978,0.92,1400.222900390625,0.30021095275878906,-2.559333324432373,0.6068152031454783,0.61,0.9581174850463867,0.7167333364486694,0.6945861577987671,0.6296050548553467
16,pets,RN50 openai,RN50,openai,0.8579994548923412,0.992913600436086,0.59836,0.96797140292083,0.9713513513513513,488.1847229003906,13.049514770507812,4.970063209533691,0.7646649150307768,0.7767567567567567,0.7293567061424255,0.7252554297447205,0.5331763029098511,0.5647096633911133
17,renderedsst2,RN50 openai,RN50,openai,0.5656232839099395,1.0,0.59836,0.7999199679871949,0.8,3109.054443359375,0.21670877933502197,-0.9463624954223633,0.567882624861823,0.57,0.9816573262214661,0.77998948097229,0.77552330493927,0.774692714214325
18,resisc45,RN50 openai,RN50,openai,0.5380952380952381,0.8682539682539683,0.59836,0.8091610344167393,0.8204444444444444,398.235595703125,5.609590530395508,1.2879033088684082,0.4233678916526922,0.43644444444444447,0.8947016000747681,0.7650179266929626,0.6963770389556885,0.7210544943809509
19,stl10,RN50 openai,RN50,openai,0.941875,0.99825,0.59836,0.9580008854569426,0.958,239.72740173339844,1.8941490650177002,-2.737557888031006,0.5386012540279161,0.55,0.9146037101745605,0.7016298174858093,0.6374408006668091,0.8499776721000671
20,sun397,RN50 openai,RN50,openai,0.594709160122846,0.8928499181639296,0.59836,0.7676401797342678,0.793296370967742,497.2579040527344,8.749865531921387,4.591802597045898,0.2726036255511521,0.29122983870967745,0.8805046677589417,0.779728353023529,0.7113891243934631,0.8050659894943237
21,svhn,RN50 openai,RN50,openai,0.267440073755378,0.6903042409342348,0.59836,0.03478798177183904,0.04,576.5956420898438,-6.311128616333008,-4.670888423919678,0.10660572944127648,0.11,0.9813440442085266,0.515189528465271,0.5253313183784485,0.8370237350463867
22,voc2007,RN50 openai,RN50,openai,0.6434962606837606,0.9141292735042736,0.59836,0.9031965902784004,0.9065326633165829,294.5638122558594,2.903280019760132,-1.3884010314941406,0.46636052395980754,0.4834170854271357,0.8862248659133911,0.672693133354187,0.6036297082901001,0.8283053636550903
23,cars,RN101 openai,RN101,openai,0.6114911080711354,0.9251336898395722,0.62292,0.936530260698505,0.9467292580875599,374.7283020019531,10.210709571838379,6.912092685699463,0.6547325587877972,0.6639453005408715,0.8644231557846069,0.7998359799385071,0.6902579665184021,0.580987274646759
24,cifar100,RN101 openai,RN101,openai,0.4891,0.7811,0.62292,0.8426921252311326,0.8584017624674545,210.68153381347656,5.3247389793396,1.0256705284118652,0.4736501976944158,0.4928900460644903,0.8152886033058167,0.707895815372467,0.5876596570014954,0.7360517978668213
25,clevr_closest_object_distance,RN101 openai,RN101,openai,0.1398,0.7666666666666667,0.62292,0.3537563936190938,0.37,360.2536315917969,-1.6258667707443237,-1.5824207067489624,0.2308197838534917,0.24333333333333335,0.9685349464416504,0.5663290023803711,0.5707501173019409,0.7842612862586975
26,clevr_count_all,RN101 openai,RN101,openai,0.239,0.8299333333333333,0.62292,0.10764661593516492,0.165,463.4930419921875,-4.121850490570068,-3.592329978942871,0.20687737587018962,0.2075,0.9418001770973206,0.490905225276947,0.4868776202201843,0.677837610244751
27,country211,RN101 openai,RN101,openai,0.169431279620853,0.3942654028436019,0.62292,0.7744568302933214,0.7901421800947868,263.5511474609375,5.0899200439453125,2.7579472064971924,0.3450413310789305,0.37099526066350713,0.886817216873169,0.6476315855979919,0.5724011659622192,0.7169192433357239
28,diabetic_retinopathy,RN101 openai,RN101,openai,0.2552847433794235,1.0,0.62292,0.770273568011773,0.78,427.2987976074219,1.7722305059432983,0.290397584438324,0.3897577904320144,0.4,0.9820497632026672,0.8460060358047485,0.840462327003479,0.7304077744483948
29,dmlab,RN101 openai,RN101,openai,0.1385089069716296,0.8032988783813504,0.62292,0.5403331157220806,0.5633333333333334,560.16943359375,0.8090618252754211,0.3654467761516571,0.31893386537814244,0.3433333333333333,0.9297521114349365,0.6988058686256409,0.7045884132385254,0.7526620030403137
30,dtd,RN101 openai,RN101,openai,0.4367021276595744,0.7393617021276596,0.62292,0.6726643737188323,0.7148936170212766,170.0780487060547,2.552229642868042,-0.12324162572622299,0.28233343156238633,0.30042553191489363,0.8664695024490356,0.6984894871711731,0.6437501907348633,0.7544629573822021
31,eurosat,RN101 openai,RN101,openai,0.3033333333333333,0.7901851851851852,0.62292,0.8992651786478507,0.898,306.69049072265625,2.6446101665496826,0.2519201636314392,0.4551495541280543,0.456,0.8944022059440613,0.7156988978385925,0.6636344194412231,0.6444272994995117
32,fer2013,RN101 openai,RN101,openai,0.185238078651294,0.7994357170225365,0.62292,0.9148913131133103,0.9142857142857143,178.33462524414062,0.9909637570381165,-0.8771343231201172,0.4693051077943497,0.4742857142857143,0.9389193654060364,0.796532154083252,0.7667571902275085,0.8196507096290588
33,flowers,RN101 openai,RN101,openai,0.6471306471306472,0.8498168498168498,0.62292,0.9603733602660992,0.9658555729984302,249.77493286132812,11.689556121826172,4.380952835083008,0.7833889836006003,0.7919937205651492,0.737277626991272,0.8170873522758484,0.6032822132110596,0.5699504613876343
34,gtsrb,RN101 openai,RN101,openai,0.3755344418052256,0.6430720506730008,0.62292,0.7541946465013034,0.7651162790697674,343.4930114746094,5.795959949493408,4.032580375671387,0.3247665817678143,0.33488372093023255,0.9471545219421387,0.8068656325340271,0.7750428915023804,0.6620900630950928
35,imagenet1k,RN101 openai,RN101,openai,0.62292,0.88268,0.62292,0.619297042906007,0.6365058042785252,252.9756317138672,5.549119472503662,5.351132869720459,0.36186662985482854,0.38232050845078897,0.8079723119735718,0.7046440243721008,0.664626955986023,0.7041242122650146
36,kitti_closest_vehicle_distance,RN101 openai,RN101,openai,0.2770745428973277,1.0,0.62292,0.7530838387813962,0.765,214.38296508789062,-1.8542207479476929,-3.7097580432891846,0.47117655376275236,0.485,0.9195147752761841,0.7450785636901855,0.729067862033844,0.8243674635887146
37,mnist,RN101 openai,RN101,openai,0.5169833333333334,0.9056833333333332,0.62292,0.3098139380384497,0.384,425.6688537597656,-3.6127536296844482,-3.4786064624786377,0.2382116408680925,0.24,0.9778667688369751,0.6577515602111816,0.6486843228340149,0.7945625185966492
38,pcam,RN101 openai,RN101,openai,0.57806396484375,1.0,0.62292,0.939783219590526,0.94,585.3731689453125,0.8447228670120239,-1.945281744003296,0.6396986570586309,0.67,0.9327862858772278,0.7041887044906616,0.6688210964202881,0.6696357727050781
39,pets,RN101 openai,RN101,openai,0.868629054238212,0.9896429544835104,0.62292,0.9815635185059971,0.9821621621621621,241.80409240722656,9.545112609863281,3.7346744537353516,0.7691693658595199,0.7762162162162162,0.7252624034881592,0.7488047480583191,0.565205991268158,0.5488295555114746
40,renderedsst2,RN101 openai,RN101,openai,0.6386600768808347,1.0,0.62292,0.6598639455782312,0.66,1390.51708984375,-0.005909383296966553,-0.4085143506526947,0.5392628205128205,0.54,0.9752371907234192,0.7370540499687195,0.7345459461212158,0.7419533729553223
41,resisc45,RN101 openai,RN101,openai,0.5906349206349206,0.9015873015873016,0.62292,0.8230444384734503,0.8368888888888889,200.57693481445312,4.027498245239258,0.98466956615448,0.4446242179588242,0.4537777777777778,0.8848344683647156,0.7455127239227295,0.672667920589447,0.7041103839874268
42,stl10,RN101 openai,RN101,openai,0.968,0.99975,0.62292,0.952229982534825,0.952,140.93858337402344,1.6508941650390625,-2.1495864391326904,0.6216487629119491,0.632,0.8853799700737,0.6625951528549194,0.5738852620124817,0.8171302080154419
43,sun397,RN101 openai,RN101,openai,0.577404049506225,0.8876179266969491,0.62292,0.7653812614850721,0.792741935483871,259.7745056152344,6.446146488189697,3.512155055999756,0.30005249927602196,0.31814516129032255,0.8596826195716858,0.7589807510375977,0.6825879812240601,0.7753583192825317
44,svhn,RN101 openai,RN101,openai,0.2041333743085433,0.7115857406269207,0.62292,0.004590924770296968,0.008,307.1212463378906,-5.704011917114258,-4.100316524505615,0.07676859392970016,0.08,0.9781718254089355,0.4872787892818451,0.5030920505523682,0.8177580833435059
45,voc2007,RN101 openai,RN101,openai,0.6478365384615384,0.9144631410256412,0.62292,0.9255368771806356,0.9266331658291457,169.7003631591797,2.3380227088928223,-1.2402172088623047,0.5287986025881788,0.5457286432160804,0.8595115542411804,0.6511470675468445,0.5683660507202148,0.7987633347511292
46,cars,RN50x4 openai,RN50x4,openai,0.6689466484268126,0.9514985698296232,0.6625,0.9539303475192786,0.9593836105725074,470.66278076171875,11.281755447387695,7.113832950592041,0.6890813030939946,0.6971119501989999,0.8437002897262573,0.7716993093490601,0.644469678401947,0.5608967542648315
47,cifar100,RN50x4 openai,RN50x4,openai,0.4984,0.788,0.6625,0.8435017098578986,0.8582014820749049,238.5184326171875,5.080569267272949,0.680112898349762,0.46084020346340415,0.4810735029040657,0.8237512111663818,0.6683428883552551,0.5489581823348999,0.7361550331115723
48,clevr_closest_object_distance,RN50x4 openai,RN50x4,openai,0.0862666666666666,0.8957333333333334,0.6625,0.3139189525321944,0.3566666666666667,488.2801513671875,-1.005251169204712,-0.9407207369804382,0.2512113264471499,0.26,0.9662178754806519,0.5151343941688538,0.5190176367759705,0.755872905254364
49,clevr_count_all,RN50x4 openai,RN50x4,openai,0.2091333333333333,0.7552666666666666,0.6625,0.16873433916197678,0.2175,566.2838134765625,-3.769221782684326,-3.3737452030181885,0.24038565569845907,0.2425,0.934319019317627,0.4516400694847107,0.4424590766429901,0.6417790055274963
50,country211,RN50x4 openai,RN50x4,openai,0.2036018957345971,0.4435071090047393,0.6625,0.7999907205249573,0.811563981042654,302.6893310546875,5.96724796295166,3.2493913173675537,0.3855658359986817,0.41232227488151657,0.8763428926467896,0.6188563704490662,0.5352287292480469,0.6972095966339111
51,diabetic_retinopathy,RN50x4 openai,RN50x4,openai,0.2953363018514178,1.0,0.6625,0.7652531735292469,0.772,600.9362182617188,1.626774549484253,0.22864189743995667,0.34958860598191316,0.356,0.9836894273757935,0.7962983846664429,0.7891328930854797,0.7282644510269165
52,dmlab,RN50x4 openai,RN50x4,openai,0.1583461623048163,0.838003078953156,0.6625,0.4752032073526256,0.5066666666666667,620.5195922851562,0.18458668887615204,-0.2296227216720581,0.35114262092574017,0.37,0.9239396452903748,0.6781954169273376,0.6777642369270325,0.7385280132293701
53,dtd,RN50x4 openai,RN50x4,openai,0.4851063829787234,0.8047872340425531,0.6625,0.6911586280713117,0.7272340425531915,203.2477569580078,2.574251890182495,-0.06183738261461258,0.2658467528020718,0.28382978723404256,0.8609963059425354,0.663221538066864,0.6092786192893982,0.7419160008430481
54,eurosat,RN50x4 openai,RN50x4,openai,0.3188888888888889,0.7881481481481482,0.6625,0.8966719934703228,0.896,324.0574645996094,2.592724084854126,-0.04966305196285248,0.4362510737568779,0.436,0.8711921572685242,0.68080073595047,0.6254299879074097,0.6339210867881775
55,fer2013,RN50x4 openai,RN50x4,openai,0.2389842906405656,0.7727193562994183,0.6625,0.974342953724397,0.9742857142857143,218.29063415527344,2.0923736095428467,-0.6165646910667419,0.531136861360525,0.5371428571428571,0.9104782342910767,0.7644839882850647,0.7188253402709961,0.8044803738594055
56,flowers,RN50x4 openai,RN50x4,openai,0.6807081807081807,0.8638583638583639,0.6625,0.9779179606752076,0.9809654631083202,311.4551696777344,12.903616905212402,4.591925144195557,0.796875870524903,0.804945054945055,0.6995070576667786,0.779137134552002,0.5425330996513367,0.5406657457351685
57,gtsrb,RN50x4 openai,RN50x4,openai,0.3623119556611243,0.6609659540775931,0.6625,0.7960643642813393,0.8213953488372093,428.7378234863281,6.547339916229248,4.5760393142700195,0.34879414322928143,0.35674418604651165,0.9425330758094788,0.7766625285148621,0.7410193681716919,0.6271495819091797
58,imagenet1k,RN50x4 openai,RN50x4,openai,0.6625,0.9046,0.6625,0.6248318331529038,0.6388114762315296,301.6450500488281,5.989881992340088,5.62868595123291,0.3694471519958213,0.3916835415121198,0.794011652469635,0.6690604090690613,0.6253342628479004,0.6866809129714966
59,kitti_closest_vehicle_distance,RN50x4 openai,RN50x4,openai,0.2419127988748242,1.0,0.6625,0.7163951158516375,0.725,208.25747680664062,-0.8241428136825562,-3.2672781944274902,0.503569594577246,0.51,0.8873651623725891,0.7203347682952881,0.6851319074630737,0.8017157912254333
60,mnist,RN50x4 openai,RN50x4,openai,0.4863333333333333,0.90435,0.6625,0.5317869724089404,0.568,376.8506774902344,-2.890810966491699,-3.253798246383667,0.3019803763413415,0.306,0.9593712091445923,0.6448474526405334,0.6216180920600891,0.7905523180961609
61,pcam,RN50x4 openai,RN50x4,openai,0.566375732421875,1.0,0.6625,0.9399038461538463,0.94,767.8971557617188,0.6274104714393616,-1.8360704183578491,0.6353496353496353,0.66,0.9412899017333984,0.6565114259719849,0.6255470514297485,0.6501681804656982
62,pets,RN50x4 openai,RN50x4,openai,0.8882529299536659,0.9877350776778414,0.6625,0.9749259223821235,0.9762162162162162,295.5139465332031,10.10546588897705,3.7397279739379883,0.7534507709750999,0.7632432432432432,0.7053404450416565,0.7093315720558167,0.5192970633506775,0.5363388061523438
63,renderedsst2,RN50x4 openai,RN50x4,openai,0.6721581548599671,1.0,0.6625,0.629666700030027,0.63,1716.8748779296875,-0.43629568815231323,-0.7643685936927795,0.52,0.52,0.9734048843383789,0.6992706060409546,0.6964041590690613,0.7211164236068726
64,resisc45,RN50x4 openai,RN50x4,openai,0.5980952380952381,0.912063492063492,0.6625,0.8395429040260706,0.8511111111111112,247.52737426757812,4.261185646057129,0.8300730586051941,0.43134617821778587,0.4408888888888889,0.8704188466072083,0.7081960439682007,0.6294401288032532,0.6878517866134644
65,stl10,RN50x4 openai,RN50x4,openai,0.965875,0.99925,0.6625,0.9600777243890265,0.96,177.3092498779297,1.149867057800293,-2.354813814163208,0.5790365824047177,0.588,0.8948413729667664,0.6225148439407349,0.5434510707855225,0.8091721534729004
66,sun397,RN50x4 openai,RN50x4,openai,0.6070305460029056,0.9083619912830792,0.6625,0.7662429074499384,0.7938004032258065,301.02545166015625,6.683648586273193,3.492626667022705,0.3090687582865342,0.32757056451612904,0.8481947779655457,0.7261735200881958,0.6458408236503601,0.7572811841964722
67,svhn,RN50x4 openai,RN50x4,openai,0.355639213275968,0.7448524892440074,0.6625,0.01076487252124646,0.038,342.9691467285156,-5.292567253112793,-3.8003151416778564,0.08934655334879188,0.094,0.9666010737419128,0.4501785337924957,0.46119746565818787,0.8019224405288696
68,voc2007,RN50x4 openai,RN50x4,openai,0.6729433760683761,0.9304220085470084,0.6625,0.932910924865987,0.9346733668341709,202.73126220703125,2.1551973819732666,-1.5075386762619019,0.503607260497146,0.5175879396984925,0.8544260263442993,0.6109181642532349,0.5304768681526184,0.7822927236557007
69,cars,RN50x16 openai,RN50x16,openai,0.7322472329312275,0.9676657132197488,0.707,0.9588621789484251,0.9650984794366773,547.4547729492188,12.164311408996582,7.595696926116943,0.719647185813338,0.7278293703439126,0.8223576545715332,0.7450425028800964,0.6035633683204651,0.5104346871376038
70,cifar100,RN50x16 openai,RN50x16,openai,0.5265,0.7928,0.707,0.8545487418356593,0.8658121369917885,297.4117431640625,4.4427008628845215,0.12441462278366089,0.4538919622978364,0.4720608852393351,0.8226216435432434,0.6305433511734009,0.5151839256286621,0.7156630754470825
71,clevr_closest_object_distance,RN50x16 openai,RN50x16,openai,0.1862666666666666,0.9144,0.707,0.34675442490293024,0.36,648.1773071289062,-1.231958270072937,-1.2842830419540405,0.23879595243514484,0.24333333333333335,0.9550260305404663,0.46450063586235046,0.4847508370876312,0.7028990387916565
72,clevr_count_all,RN50x16 openai,RN50x16,openai,0.149,0.7316666666666667,0.707,0.3396171631709278,0.3625,631.5977783203125,-4.038810729980469,-4.158570289611816,0.25836935146673595,0.265,0.9130688905715942,0.4199122488498688,0.4166371524333954,0.6143850088119507
73,country211,RN50x16 openai,RN50x16,openai,0.2437914691943128,0.4981990521327014,0.707,0.8091358515726457,0.8199052132701422,364.8031005859375,6.213089466094971,3.145624876022339,0.39040517499942057,0.4198104265402844,0.8484664559364319,0.5717412829399109,0.4766212999820709,0.6576135158538818
74,diabetic_retinopathy,RN50x16 openai,RN50x16,openai,0.7126083899695337,1.0,0.707,0.4532181071066558,0.472,627.5722045898438,1.2921197414398193,0.950619101524353,0.2256821562527666,0.224,0.9767217636108398,0.7818077802658081,0.785211443901062,0.7034061551094055
75,dmlab,RN50x16 openai,RN50x16,openai,0.1574664614031229,0.8232680888497911,0.707,0.47844111908473286,0.5066666666666667,740.0126953125,0.3125767707824707,0.26388487219810486,0.39824261109675446,0.41333333333333333,0.9018575549125671,0.6267380118370056,0.6207963228225708,0.7050525546073914
76,dtd,RN50x16 openai,RN50x16,openai,0.5340425531914894,0.801595744680851,0.707,0.7610208932820701,0.7885106382978724,261.8807373046875,3.142559289932251,-0.15173658728599548,0.3479766220487955,0.3629787234042553,0.8306557536125183,0.6298680901527405,0.5595571398735046,0.7050145864486694
77,eurosat,RN50x16 openai,RN50x16,openai,0.4174074074074074,0.8488888888888889,0.707,0.9079827722097372,0.908,531.80810546875,2.470351457595825,-0.6011940240859985,0.47294127413275844,0.48,0.8621374368667603,0.6276719570159912,0.57211834192276,0.5644164085388184
78,fer2013,RN50x16 openai,RN50x16,openai,0.2627050750635689,0.8524156187954997,0.707,0.944434126105331,0.9457142857142857,246.0543670654297,1.8623769283294678,-0.892277181148529,0.5249986379465976,0.5285714285714286,0.9030505418777466,0.7395142316818237,0.6915415525436401,0.7889376878738403
79,flowers,RN50x16 openai,RN50x16,openai,0.7191697191697192,0.8888888888888888,0.707,0.9748918570923548,0.9778257456828885,379.6668701171875,12.955403327941895,4.061596870422363,0.7919819619156367,0.7990580847723705,0.6814777851104736,0.7333511114120483,0.489827960729599,0.516227662563324
80,gtsrb,RN50x16 openai,RN50x16,openai,0.3983372921615202,0.6144893111638955,0.707,0.7869644269231316,0.7990697674418604,500.5418701171875,6.590280055999756,4.547356605529785,0.3611730094773196,0.3665116279069767,0.9343937635421753,0.7455896735191345,0.7086120247840881,0.585382342338562
81,imagenet1k,RN50x16 openai,RN50x16,openai,0.707,0.92778,0.707,0.632334141479741,0.6456282454838904,374.4116516113281,6.130590915679932,5.5512566566467285,0.3755426409025384,0.39509192613830024,0.7677817344665527,0.6288819909095764,0.5786343216896057,0.648997962474823
82,kitti_closest_vehicle_distance,RN50x16 openai,RN50x16,openai,0.2348804500703235,1.0,0.707,0.72751440198721,0.75,268.9783020019531,-1.2496469020843506,-3.7828004360198975,0.5275071902915147,0.535,0.8608037233352661,0.671302080154419,0.6283719539642334,0.7416599988937378
83,mnist,RN50x16 openai,RN50x16,openai,0.6798666666666666,0.949,0.707,0.5322624926102656,0.544,493.7870788574219,-3.764545440673828,-4.068943977355957,0.29445245338611603,0.294,0.9199598431587219,0.5655072927474976,0.5337788462638855,0.7128103971481323
84,pcam,RN50x16 openai,RN50x16,openai,0.617523193359375,1.0,0.707,0.9095568284594513,0.91,879.2340698242188,0.6068382263183594,-2.4504988193511963,0.6956168831168832,0.7,0.9145789742469788,0.581871747970581,0.5444673299789429,0.530406653881073
85,pets,RN50x16 openai,RN50x16,openai,0.9005178522758245,0.9975470155355682,0.707,0.985914498090229,0.987027027027027,328.0943908691406,10.25073528289795,3.2357969284057617,0.7805200353889884,0.7875675675675675,0.6845487952232361,0.6797904968261719,0.4757952392101288,0.5016902089118958
86,renderedsst2,RN50x16 openai,RN50x16,openai,0.6760021965952773,1.0,0.707,0.7099709970997101,0.71,1823.019775390625,-0.28657394647598267,-0.9143686890602112,0.48748869460355737,0.49,0.955841064453125,0.6774613857269287,0.6736117601394653,0.7152138948440552
