,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9407151722738943,0.9479538728441678,660.6089477539062,13.4773530960083,9.359415054321289,0.633070327949393,0.6425145423002347,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8411425007176725,0.8592028840376527,357.12591552734375,7.374638080596924,1.6037935018539429,0.450085829743481,0.4696575205287402,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.35967147160156987,0.37666666666666665,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.20606675013719722,0.21333333333333335,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.16731119864638225,0.205,742.699951171875,-4.436077117919922,-3.9639945030212402,0.23679822780162502,0.2375,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.7587542876831695,0.7739336492890996,455.1136779785156,6.672354221343994,3.789886951446533,0.2962584810845193,0.32293838862559243,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6369811692793059,0.636,705.5601806640625,1.7374608516693115,0.5250592231750488,0.36336241577102396,0.376,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.47703293209142017,0.48,1018.1295166015625,1.143693208694458,0.7385656237602234,0.3497808907638629,0.36,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6729095030801698,0.705531914893617,295.8448181152344,3.0361006259918213,-0.01420382596552372,0.2538779500376227,0.27361702127659576,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.9482406399403445,0.948,720.2166137695312,1.9576705694198608,-1.3616118431091309,0.427860373255911,0.43,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.9188928243144371,0.9171428571428571,347.6981201171875,1.5519119501113892,-0.914469838142395,0.43938114862419836,0.44285714285714284,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
10,flowers,RN50 openai,RN50,openai,0.6568986568986569,0.8467643467643468,0.59836,0.9644893694520523,0.9697802197802198,514.1784057617188,16.003782272338867,6.007505893707275,0.7895561935781321,0.7965070643642073,0.7502390742301941,0.7997622489929199,0.5845695734024048,0.57808518409729
11,gtsrb,RN50 openai,RN50,openai,0.3507521773555028,0.6303246239113223,0.59836,0.70713097989087,0.7176744186046512,627.3285522460938,8.238811492919922,6.197288990020752,0.30550901986782936,0.31813953488372093,0.9538191556930542,0.8117638230323792,0.7881810665130615,0.6914697885513306
