,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
503,sun397,ViT-g-14 laion2b_s34b_b88k,ViT-g-14,laion2b_s34b_b88k,0.7389981058167976,0.9547970649355426,0.78474,0.7775406836722343,0.8033266129032258,671.790283203125,5.844967842102051,2.4219353199005127,0.39728209377673085,0.41628024193548385,0.8090806007385254,0.6020708680152893,0.5031683444976807,0.5623841881752014
504,svhn,ViT-g-14 laion2b_s34b_b88k,ViT-g-14,laion2b_s34b_b88k,0.5415258143822987,0.8342808850645359,0.78474,0.010535714285714284,0.008,1212.102783203125,-10.443076133728027,-6.092617988586426,0.10789644429649332,0.114,0.8691663146018982,0.194595605134964,0.20236773788928986,0.43730735778808594
505,voc2007,ViT-g-14 laion2b_s34b_b88k,ViT-g-14,laion2b_s34b_b88k,0.8125667735042735,0.955261752136752,0.78474,0.8889284045610637,0.8944723618090452,698.1124877929688,-0.5490819215774536,-5.034489154815674,0.5638524649855574,0.5839195979899497,0.7507759928703308,0.43155279755592346,0.30045172572135925,0.48422980308532715
506,cars,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.8946648426812586,0.9957716701902748,0.70778,0.9820058745070512,0.9846923155424023,432.109619140625,11.034092903137207,6.368888854980469,0.6123736050586815,0.6190427594652516,0.8648349046707153,0.8061386346817017,0.6944386959075928,0.5495648384094238
507,cifar100,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.7535,0.9442,0.70778,0.844524177692889,0.8578009212898057,266.6686706542969,4.415981292724609,0.5143268704414368,0.40746178160838115,0.4271980773082315,0.8725558519363403,0.718763530254364,0.6298522353172302,0.7086904644966125
508,clevr_closest_object_distance,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.2358,0.8923333333333333,0.70778,0.27846663234594277,0.34,753.93115234375,-1.5283293724060059,-1.3124698400497437,0.2187849215549245,0.22333333333333333,0.941359281539917,0.4859447777271271,0.49085673689842224,0.6396217346191406
509,clevr_count_all,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.2837333333333333,0.8916666666666667,0.70778,0.3261977017457446,0.3725,762.2261962890625,-5.023240089416504,-4.976885795593262,0.26628661866794046,0.265,0.9533407688140869,0.4837222099304199,0.4812917709350586,0.5950244069099426
510,country211,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.2018483412322275,0.4346445497630332,0.70778,0.7853716084845006,0.8006635071090047,380.2018737792969,5.962860584259033,2.9123470783233643,0.2946485432346551,0.31061611374407583,0.8789914846420288,0.7198402285575867,0.6547113060951233,0.6599205732345581
511,diabetic_retinopathy,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.0968361846730724,1.0,0.70778,0.8800741926625942,0.88,502.4288024902344,1.7637183666229248,0.2803914546966553,0.4063297505951969,0.408,0.9860305786132812,0.8670029640197754,0.8629758954048157,0.7626343965530396
512,dmlab,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.2066417418077853,0.8263030569606333,0.70778,0.48691536186239576,0.53,1131.759033203125,0.790684700012207,0.0584336519241333,0.2598257335721174,0.29,0.9077110290527344,0.6280122995376587,0.630561888217926,0.62802654504776
513,dtd,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.5968085106382979,0.8840425531914894,0.70778,0.7547750649084749,0.7829787234042553,238.1453094482422,2.7457022666931152,0.021369868889451027,0.2997164378986055,0.31829787234042556,0.8867226243019104,0.7145171761512756,0.6690237522125244,0.7144770622253418
514,eurosat,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.5757407407407408,0.969074074074074,0.70778,0.9388294776523385,0.938,370.6790466308594,2.4310109615325928,-0.43324369192123413,0.5219536511471098,0.528,0.9196373820304871,0.7427336573600769,0.6886550784111023,0.5902656316757202
515,fer2013,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.2568880838761364,0.786896095301125,0.70778,0.914947656093221,0.9171428571428571,308.61737060546875,-0.24513821303844452,-2.6379189491271973,0.4636168629712026,0.4657142857142857,0.9034444689750671,0.7275592088699341,0.6887482404708862,0.6840415596961975
516,flowers,convnext_base_w laion2b_s13b_b82k,convnext_base_w,laion2b_s13b_b82k,0.6978021978021978,0.891941391941392,0.70778,0.9469625194577237,0.951138147566719,324.6106262207031,11.076241493225098,3.721851348876953,0.6674929801051963,0.6764128728414442,0.8315654397010803,0.8357071876525879,0.6898557543754578,0.6442909836769104
