,dataset,model_fullname,model,pretrained,acc1,acc5,IN-score,z-gap-text-f1,z-gap-text-acc1,z-gap-intraclass_sim,z-gap-inter_close,z-gap-intra_close,text-f1,text-acc1,intraclass_sim,inter_close,intra_close,superclass_metric
0,cars,RN50 openai,RN50,openai,0.5424698420594454,0.8863325457032707,0.59836,0.9427648257890288,0.9495866925196449,660.6089477539062,13.413166046142578,9.322358131408691,0.6261919885236437,0.6357791611388918,0.8909046053886414,0.786005973815918,0.6909164190292358,0.6237473487854004
1,cifar100,RN50 openai,RN50,openai,0.4196,0.7372,0.59836,0.8427518664781408,0.8606048467854996,357.12591552734375,7.376922607421875,1.6134939193725586,0.45328015484376166,0.4724614460244342,0.8474238514900208,0.7223919034004211,0.6145864725112915,0.7818832397460938
2,clevr_closest_object_distance,RN50 openai,RN50,openai,0.2466666666666666,0.9054666666666666,0.59836,0.37257427994791725,0.39,700.2335815429688,-0.9804105162620544,-0.9401453137397766,0.19299128613163505,0.2,0.9781761169433594,0.5744152665138245,0.5788045525550842,0.8125739693641663
3,clevr_count_all,RN50 openai,RN50,openai,0.1905333333333333,0.7767333333333334,0.59836,0.1718556826154457,0.2075,742.699951171875,-4.436077117919922,-3.9639945030212402,0.20715616614695637,0.205,0.9652916193008423,0.5384894013404846,0.5355318188667297,0.7434511184692383
4,country211,RN50 openai,RN50,openai,0.1540758293838862,0.3714691943127962,0.59836,0.7595025776079865,0.7746919431279621,455.1136779785156,6.706654071807861,3.8156113624572754,0.29576283054675306,0.3243601895734597,0.9071281552314758,0.6670934557914734,0.6056432723999023,0.7403885722160339
5,diabetic_retinopathy,RN50 openai,RN50,openai,0.165362081087415,1.0,0.59836,0.6530825663598773,0.652,705.5601806640625,1.7374608516693115,0.5250592231750488,0.34199842558719606,0.364,0.9886913299560547,0.8641656041145325,0.8596242666244507,0.7475201487541199
6,dmlab,RN50 openai,RN50,openai,0.1551352540136353,0.8123158126237079,0.59836,0.4610776684717066,0.4633333333333333,1018.1295166015625,1.143693208694458,0.7385656237602234,0.3080660011580144,0.32666666666666666,0.9542350769042969,0.7361059784889221,0.7316970229148865,0.7921673655509949
7,dtd,RN50 openai,RN50,openai,0.4122340425531915,0.7382978723404255,0.59836,0.6695211902142747,0.7029787234042553,295.8448181152344,3.0572922229766846,0.02384374476969242,0.2566844990205438,0.27617021276595743,0.9031485319137573,0.7179670929908752,0.6770455241203308,0.7972779870033264
8,eurosat,RN50 openai,RN50,openai,0.4077777777777778,0.9264814814814816,0.59836,0.9460297692855505,0.946,720.2166137695312,1.9603229761123657,-1.3605401515960693,0.43555108850589397,0.446,0.9128284454345703,0.7011409997940063,0.6571961045265198,0.5894213914871216
9,fer2013,RN50 openai,RN50,openai,0.2495384722560869,0.7819499111776794,0.59836,0.9159074725719917,0.9142857142857143,347.6981201171875,1.5519119501113892,-0.914469838142395,0.4281367910145633,0.43142857142857144,0.9407119750976562,0.8225559592247009,0.796284019947052,0.8452838063240051
10,flowers,RN50 openai,RN50,openai,0.6568986568986569,0.8467643467643468,0.59836,0.9638560336310628,0.9689952904238619,514.1784057617188,15.990155220031738,6.009044647216797,0.7972837014605398,0.8043563579277865,0.7502390742301941,0.7997622489929199,0.5845695734024048,0.57808518409729
